obsTime,C20,C30,C20Pred,C20PredGrowth,C20PredGrowthR,C20_Adjusted,C20_F,C20_F_80_U,C20_F_80_L,C20_F_95_U,C20_F_95_L,C20_AdjustedGrowth,C20_ActualGrowth,C20_FGrowth,C20_PredErr,C20_AdjErr,C20_FErr,IND_R,TSEST
2018-01-01,2047.8,1710763.4,1935.77320287943,-0.0243469272875799,-2.43,,,,,,,,0.23,,5.47,,,43,30
2018-02-01,2053.3,1733734.5,1985.67886563903,0.0257807385107767,2.58,,,,,,,,0.27,,3.29,,,43,30
2018-03-01,2060.8,1737825.4,1994.5665147191,0.00447587433893163,0.45,,,,,,,,0.37,,3.21,,,43,30
2018-04-01,2069.7,1758618.1,2039.73951357687,0.0226480282930686,2.26,,,,,,,,0.43,,1.45,,,43,30
2018-05-01,2078.8,1734908.5,1988.22942908962,-0.0252532659902851,-2.53,,,,,,,,0.44,,4.36,,,43,30
2018-06-01,2086.4,1747219.1,2014.97471564396,0.0134518110249406,1.35,2073.31494312879,2087.9,2092.809106643,2082.990893357,2095.40783072273,2080.39216927727,,0.37,,3.42,0.63,0.07,43,30
2018-07-01,2091.4,1751160.3,2023.53713529596,0.00424939309934093,0.42,2082.30742705919,2097,2107.97709616255,2086.02290383745,2113.78801985958,2080.21198014042,0.43,0.24,0.44,3.24,0.43,0.27,43,30
2018-08-01,2095.3,1751930.9,2025.21129559836,0.000827343503215976,0.08,2089.92225911967,2106.1,2124.46819513326,2087.73180486675,2134.19173028234,2078.00826971766,0.37,0.19,0.43,3.35,0.26,0.52,43,30
2018-09-01,2099.3,1758351.9,2039.16118309088,0.0068881145996165,0.69,2099.99223661818,2115.2,2142.08828445572,2088.31171554428,2156.32208244768,2074.07791755233,0.48,0.19,0.43,2.86,0.03,0.76,43,30
2018-10-01,2103.2,1764442.6,2052.39348020203,0.00648908836676283,0.65,2109.91869604041,2124.3,2160.70690925884,2087.89309074117,2179.97956284726,2068.62043715275,0.47,0.19,0.43,2.42,0.32,1,43,30
1982-01-01,,970440.3,597.307027236622,,,,,,,,,,,,,,,44,30
1982-02-01,,972232.5,599.9699499575,0.00445821428419811,0.45,,,,,,,,,,,,,44,30
1982-03-01,,971570.8,598.98676952875,-0.00163871612039781,-0.16,,,,,,,,,,,,,44,30
1982-04-01,482.8,966272.7,591.114639818067,-0.0131424100016036,-1.31,,,,,,,,,,22.43,,,44,30
1982-05-01,484.5,962862,586.046884810758,-0.00857321857037569,-0.86,,,,,,,,0.35,,20.96,,,44,30
1982-06-01,486.6,958856.4,580.09520349687,-0.010155640219485,-1.02,,,,,,,,0.43,,19.21,,,44,30
1982-07-01,488.7,958188.8,579.103256611222,-0.00170997256944813,-0.17,,,,,,,,0.43,,18.5,,,44,30
1982-08-01,489.8,953407.2,571.998563339181,-0.0122684395069992,-1.23,,,,,,,,0.23,,16.78,,,44,30
1982-09-01,488.7,949864.3,566.734380263743,-0.009203140379771,-0.92,,,,,,,,-0.22,,15.97,,,44,30
1982-10-01,485.5,955745,575.472160447132,0.0154177697483648,1.54,,,,,,,,-0.65,,18.53,,,44,30
1982-11-01,483.2,941040,553.622881008165,-0.0379675698334221,-3.8,,,,,,,,-0.47,,14.57,,,44,30
1982-12-01,484.1,931746.2,539.813779801102,-0.0249431547733658,-2.49,,,,,,,,0.19,,11.51,,,44,30
1983-01-01,488.6,924587.3,529.176798735096,-0.0197049083665946,-1.97,,,,,,,,0.93,,8.3,,,44,30
1983-02-01,495.7,925154.7,530.019864437487,0.00159316452347611,0.16,,,,,,,,1.45,,6.92,,,44,30
1983-03-01,503,927272.5,533.166576711941,0.0059369704525952,0.59,,,,,,,,1.47,,6,,,44,30
1983-04-01,507.7,919270.5,521.276883813566,-0.0223001467415674,-2.23,,,,,,,,0.93,,2.67,,,44,30
1983-05-01,509.8,921621.7,524.770391179557,0.00670182675363078,0.67,,,,,,,,0.41,,2.94,,,44,30
1983-06-01,510.2,925138.9,529.996388163082,0.00995863537913827,1,,,,,,,,0.08,,3.88,,,44,30
1983-07-01,510.4,927560.9,533.595093011853,0.00679005542140334,0.68,,,,,,,,0.04,,4.54,,,44,30
1983-08-01,511.5,935782.9,545.811670743725,0.0228948464704134,2.29,,,,,,,,0.22,,6.71,,,44,30
1983-09-01,513.6,937605.8,548.520208757278,0.00496240399158566,0.5,,,,,,,,0.41,,6.8,,,44,30
1983-10-01,515.6,943154.3,556.764392842086,0.0150298639014348,1.5,,,,,,,,0.39,,7.98,,,44,30
1983-11-01,517.2,953669.4,572.388150627103,0.0280617043508534,2.81,,,,,,,,0.31,,10.67,,,44,30
1983-12-01,518.6,953587.7,572.266757486664,-0.000212081854431342,-0.02,,,,,,,,0.27,,10.35,,,44,30
1984-01-01,520.9,964124.3,587.922460834954,0.0273573523946226,2.74,,,,,,,,0.44,,12.87,,,44,30
1984-02-01,525.3,952403.6,570.507374162374,-0.02962140049531,-2.96,,,,,,,,0.84,,8.61,,,44,30
1984-03-01,532.1,963777,587.406428550075,0.0296210972075731,2.96,,,,,,,,1.29,,10.39,,,44,30
1984-04-01,540.7,976594.2,606.450738949607,0.0324210112009502,3.24,,,,,,,,1.62,,12.16,,,44,30
1984-05-01,550.2,976921.3,606.936757263411,0.000801414331930656,0.08,,,,,,,,1.76,,10.31,,,44,30
1984-06-01,558.9,975316,604.55153806699,-0.00392993037227784,-0.39,,,,,,,,1.58,,8.17,,,44,30
1984-07-01,565.8,975740.3,605.181980043593,0.00104282585835307,0.1,,,,,,,,1.23,,6.96,,,44,30
1984-08-01,570.7,979695.5,611.058775013808,0.00971078975251556,0.97,,,,,,,,0.87,,7.07,,,44,30
1984-09-01,574.4,977459.6,607.736585017372,-0.00543677651361886,-0.54,,,,,,,,0.65,,5.8,,,44,30
1984-10-01,577.3,979184.1,610.298916359942,0.00421618741694992,0.42,,,,,,,,0.5,,5.72,,,44,30
1984-11-01,580.2,977215.2,607.37344568416,-0.00479350462103238,-0.48,,,,,,,,0.5,,4.68,,,44,30
1984-12-01,585.1,982834.8,615.723273003794,0.0137474355834383,1.37,,,,,,,,0.84,,5.23,,,44,30
1985-01-01,593.3,983321.9,616.447025741959,0.00117545132675352,0.12,,,,,,,,1.4,,3.9,,,44,30
1985-02-01,604.1,985203.7,619.24307974048,0.0045357571401294,0.45,,,,,,,,1.82,,2.51,,,44,30
1985-03-01,615.2,985622.7,619.865646764276,0.00100536775325371,0.1,,,,,,,,1.84,,0.76,,,44,30
1985-04-01,625.4,984746,618.563010702791,-0.00210148129402748,-0.21,,,,,,,,1.66,,1.09,,,44,30
1985-05-01,633.2,997342.2,637.278950428674,0.0302571272482308,3.03,,,,,,,,1.25,,0.64,,,44,30
1985-06-01,638.3,995366.5,634.343376039856,-0.00460641982108979,-0.46,,,,,,,,0.81,,0.62,,,44,30
1985-07-01,640.9,998378.5,638.81872657846,0.00705509146567118,0.71,,,,,,,,0.41,,0.32,,,44,30
1985-08-01,642.4,1006107.6,650.302933699284,0.017977254959844,1.8,,,,,,,,0.23,,1.23,,,44,30
1985-09-01,644.5,1009775.3,655.752549625724,0.00838011893232514,0.84,,,,,,,,0.33,,1.75,,,44,30
1985-10-01,647.2,1010381,656.652523005947,0.0013724283355617,0.14,,,,,,,,0.42,,1.46,,,44,30
1985-11-01,648.5,1022781.1,675.077089477972,0.0280583197757063,2.81,,,,,,,,0.2,,4.1,,,44,30
1985-12-01,649,1023081.2,675.522990107665,0.00066051808992288,0.07,,,,,,,,0.08,,4.09,,,44,30
1986-01-01,648.2,1037264.3,696.596809571168,0.0311963023792041,3.12,,,,,,,,-0.12,,7.47,,,44,30
1986-02-01,647.9,1030934.5,687.1917385754,-0.0135014557439014,-1.35,,,,,,,,-0.05,,6.06,,,44,30
1986-03-01,649.2,1039438.1,699.826728894148,0.0183864118403717,1.84,,,,,,,,0.2,,7.8,,,44,30
1986-04-01,653.5,1045826.5,709.318870122839,0.0135635591451185,1.36,,,,,,,,0.66,,8.54,,,44,30
1986-05-01,661.3,1029723.6,685.392534735029,-0.0337314237582116,-3.37,,,,,,,,1.19,,3.64,,,44,30
1986-06-01,670.5,1049290.5,714.465820410263,0.0424184452001271,4.24,,,,,,,,1.39,,6.56,,,44,30
1986-07-01,678.9,1045327.3,708.577138718831,-0.00824207614025667,-0.82,,,,,,,,1.25,,4.37,,,44,30
1986-08-01,685,1045716.1,709.154833370029,0.00081528830049865,0.08,,,,,,,,0.9,,3.53,,,44,30
1986-09-01,688.5,1047519.9,711.834991836674,0.0037793699493071,0.38,,,,,,,,0.51,,3.39,,,44,30
1986-10-01,691.4,1052562.7,719.327786556485,0.0105260275284839,1.05,,,,,,,,0.42,,4.04,,,44,30
1986-11-01,694.8,1047911.7,712.417144008329,-0.00960708411006655,-0.96,,,,,,,,0.49,,2.54,,,44,30
1986-12-01,698.2,1051233,717.352064906026,0.00692701030456936,0.69,,,,,,,,0.49,,2.74,,,44,30
1987-01-01,700.4,1043532.1,705.909758477496,-0.0159507541530941,-1.6,,,,,,,,0.32,,0.79,,,44,30
1987-02-01,704.1,1052463.4,719.180242629365,0.0187991226817594,1.88,,,,,,,,0.53,,2.14,,,44,30
1987-03-01,709,1052098.8,718.638505309852,-0.000753270581423143,-0.08,,,,,,,,0.7,,1.36,,,44,30
1987-04-01,714.8,1070301.4,745.684659265359,0.0376352696879853,3.76,,,,,,,,0.82,,4.32,,,44,30
1987-05-01,720.4,1053428.5,720.61422696031,-0.0336206893806123,-3.36,,,,,,,,0.78,,0.03,,,44,30
1987-06-01,724.9,1066070.1,739.397623829106,0.0260658146426386,2.61,,,,,,,,0.62,,2,,,44,30
1987-07-01,727.2,1075233.9,753.013565816376,0.0184149117449916,1.84,,,,,,,,0.32,,3.55,,,44,30
1987-08-01,726.9,1063365.5,735.379020553307,-0.0234186289113538,-2.34,,,,,,,,-0.04,,1.17,,,44,30
1987-09-01,725.9,1071210.8,747.035882299823,0.0158515016348248,1.59,,,,,,,,-0.14,,2.91,,,44,30
1987-10-01,725.8,1076388.4,754.728968272158,0.0102981478595798,1.03,,,,,,,,-0.01,,3.99,,,44,30
1987-11-01,728,1074420.3,751.804686268498,-0.00387461211453849,-0.39,,,,,,,,0.3,,3.27,,,44,30
1987-12-01,733.7,1086264.7,769.403571367913,0.023408852619375,2.34,,,,,,,,0.78,,4.87,,,44,30
1988-01-01,741.9,1086459,769.692270109497,0.000375224072681143,0.04,,,,,,,,1.12,,3.75,,,44,30
1988-02-01,749.8,1094902.2,782.237515683049,0.0162990406175799,1.63,,,,,,,,1.06,,4.33,,,44,30
1988-03-01,754.8,1092413.9,778.540299632183,-0.00472646220200445,-0.47,,,,,,,,0.67,,3.15,,,44,30
1988-04-01,756.9,1078249.2,757.493819627482,-0.0270332569998553,-2.7,,,,,,,,0.28,,0.08,,,44,30
1988-05-01,756.9,1102355.9,793.31252242594,0.0472858020360792,4.73,,,,,,,,0,,4.81,,,44,30
1988-06-01,756.8,1097062.4,785.447227579958,-0.00991449728025237,-0.99,,,,,,,,-0.01,,3.79,,,44,30
1988-07-01,758.6,1080007.6,760.106520951214,-0.0322627743009821,-3.23,,,,,,,,0.24,,0.2,,,44,30
1988-08-01,763.5,1111297.2,806.597864979333,0.0611642483607937,6.12,,,,,,,,0.65,,5.64,,,44,30
1988-09-01,770,1120339.9,820.033871724164,0.0166576274599677,1.67,,,,,,,,0.85,,6.5,,,44,30
1988-10-01,777,1125813.6,828.166914965584,0.0099179357363856,0.99,,,,,,,,0.91,,6.59,,,44,30
1988-11-01,782.3,1132475.2,838.064987723871,0.0119517848146574,1.2,,,,,,,,0.68,,7.13,,,44,30
1988-12-01,783.7,1130272.2,834.791681868445,-0.00390579000838157,-0.39,,,,,,,,0.18,,6.52,,,44,30
1989-01-01,781.6,1138018.5,846.301445439888,0.0137875877556443,1.38,,,,,,,,-0.27,,8.28,,,44,30
1989-02-01,778.7,1153610.8,869.469110845954,0.0273751930011462,2.74,,,,,,,,-0.37,,11.66,,,44,30
1989-03-01,778.1,1152145.3,867.291612102818,-0.0025044003472611,-0.25,,,,,,,,-0.08,,11.46,,,44,30
1989-04-01,781.7,1145174.9,856.934711905513,-0.011941658437344,-1.19,,,,,,,,0.46,,9.62,,,44,30
1989-05-01,788.5,1156664.6,874.006569502922,0.0199220049791741,1.99,,,,,,,,0.87,,10.84,,,44,30
1989-06-01,796.5,1159203.2,877.778523313446,0.00431570418591885,0.43,,,,,,,,1.01,,10.2,,,44,30
1989-07-01,803.8,1161702.1,881.491489269926,0.00422995762355188,0.42,,,,,,,,0.92,,9.67,,,44,30
1989-08-01,809.8,1172894.9,898.122200926129,0.018866559528529,1.89,,,,,,,,0.75,,10.91,,,44,30
1989-09-01,813.9,1170216.1,894.141932326258,-0.00443176729822123,-0.44,,,,,,,,0.51,,9.86,,,44,30
1989-10-01,816.3,1175056.9,901.334587335312,0.00804419829673087,0.8,,,,,,,,0.29,,10.42,,,44,30
1989-11-01,817.3,1179304.3,907.645544798017,0.00700179217726686,0.7,,,,,,,,0.12,,11.05,,,44,30
1989-12-01,817,1177231.4,904.565546746399,-0.00339339301478424,-0.34,,,,,,,,-0.04,,10.72,,,44,30
1990-01-01,817,1160894.6,880.291673346977,-0.0268348418605286,-2.68,,,,,,,,0,,7.75,,,44,30
1990-02-01,817.2,1173136.6,898.48132849093,0.0206632139036299,2.07,,,,,,,,0.02,,9.95,,,44,30
1990-03-01,818.6,1179613.6,908.10511515711,0.0107111704617664,1.07,,,,,,,,0.17,,10.93,,,44,30
1990-04-01,821.7,1186529,918.380294146041,0.0113149665357331,1.13,,,,,,,,0.38,,11.77,,,44,30
1990-05-01,825.9,1178988.9,907.176910813994,-0.0121990676449177,-1.22,,,,,,,,0.51,,9.84,,,44,30
1990-06-01,829.5,1178520.9,906.481537622737,-0.000766524349295065,-0.08,,,,,,,,0.44,,9.28,,,44,30
1990-07-01,831.1,1190407.4,924.142976592562,0.0194835065434895,1.95,,,,,,,,0.19,,11.2,,,44,30
1990-08-01,830.2,1169543.2,893.142110487803,-0.0335455301722507,-3.35,,,,,,,,-0.11,,7.58,,,44,30
1990-09-01,827.9,1169512.9,893.097089531189,-5.04073831979654e-05,-0.01,,,,,,,,-0.28,,7.87,,,44,30
1990-10-01,825.2,1154234.2,870.395383596872,-0.0254190795160177,-2.54,,,,,,,,-0.33,,5.48,,,44,30
1990-11-01,823.5,1153475.9,869.268671009414,-0.00129448364351612,-0.13,,,,,,,,-0.21,,5.56,,,44,30
1990-12-01,824.4,1154996.4,871.527890960923,0.00259898927323133,0.26,,,,,,,,0.11,,5.72,,,44,30
1991-01-01,824.9,1146965,859.594514362072,-0.0136924781439801,-1.37,,,,,,,,0.06,,4.21,,,44,30
1991-02-01,824,1142235.4,852.567084777948,-0.00817528435408744,-0.82,,,,,,,,-0.11,,3.47,,,44,30
1991-03-01,823.4,1135786.1,842.984455883985,-0.0112397359281806,-1.12,,,,,,,,-0.07,,2.38,,,44,30
1991-04-01,823.6,1130295.8,834.826747696038,-0.00967717510211067,-0.97,,,,,,,,0.02,,1.36,,,44,30
1991-05-01,826.8,1134889.8,841.652697355515,0.00817648653246372,0.82,,,,,,,,0.39,,1.8,,,44,30
1991-06-01,832.7,1127943.3,831.331308737849,-0.0122632395168412,-1.23,,,,,,,,0.71,,0.16,,,44,30
1991-07-01,839.8,1132807.1,838.558138070406,0.00869307971033675,0.87,,,,,,,,0.85,,0.15,,,44,30
1991-08-01,846.7,1125792.8,828.136009490416,-0.0124286296999892,-1.24,,,,,,,,0.82,,2.19,,,44,30
1991-09-01,852.6,1130553.4,835.20950011926,0.00854146003528558,0.85,,,,,,,,0.7,,2.04,,,44,30
1991-10-01,856.4,1132911.2,838.712814030256,0.00419453312072689,0.42,,,,,,,,0.45,,2.07,,,44,30
1991-11-01,858.1,1130630.2,835.323612642953,-0.00404095577247268,-0.4,,,,,,,,0.2,,2.65,,,44,30
1991-12-01,858.9,1126108.8,828.60553497853,-0.00804248504740247,-0.8,,,,,,,,0.09,,3.53,,,44,30
1992-01-01,861.6,1127275.7,830.339361852201,0.00209246354324157,0.21,,,,,,,,0.31,,3.63,,,44,30
1992-02-01,866.3,1124981.8,826.930993126934,-0.00410479001942475,-0.41,,,,,,,,0.55,,4.54,,,44,30
1992-03-01,869,1131666.1,836.862794456679,0.0120104354683675,1.2,,,,,,,,0.31,,3.7,,,44,30
1992-04-01,870.1,1125745.5,828.065729251215,-0.0105119563968372,-1.05,,,,,,,,0.13,,4.83,,,44,30
1992-05-01,869.3,1123666.1,824.976073238608,-0.0037311724220261,-0.37,,,,,,,,-0.09,,5.1,,,44,30
1992-06-01,869,1128701.7,832.458169909322,0.0090694711197406,0.91,,,,,,,,-0.03,,4.21,,,44,30
1992-07-01,869.9,1128557,832.24316883929,-0.000258272520834558,-0.03,,,,,,,,0.1,,4.33,,,44,30
1992-08-01,872.1,1130295.8,834.826747696038,0.00310435573818061,0.31,,,,,,,,0.25,,4.27,,,44,30
1992-09-01,875.5,1128255.7,831.795485201415,-0.0036310078743753,-0.36,,,,,,,,0.39,,4.99,,,44,30
1992-10-01,880,1127772.5,831.077527239843,-0.000863142412221291,-0.09,,,,,,,,0.51,,5.56,,,44,30
1992-11-01,884.7,1122060.5,822.590408290141,-0.0102121867954844,-1.02,,,,,,,,0.53,,7.02,,,44,30
1992-12-01,887.6,1125780.7,828.118030824574,0.00671977508943135,0.67,,,,,,,,0.33,,6.7,,,44,30
1993-01-01,890.9,1132166.3,837.606011700838,0.0114572808743423,1.15,,,,,,,,0.37,,5.98,,,44,30
1993-02-01,894.8,1131409.2,836.481082121563,-0.00134302949544372,-0.13,,,,,,,,0.44,,6.52,,,44,30
1993-03-01,897.8,1144588.2,856.062969488183,0.0234098388895466,2.34,,,,,,,,0.34,,4.65,,,44,30
1993-04-01,898.3,1137756.2,845.91170956795,-0.011858076195378,-1.19,,,,,,,,0.06,,5.83,,,44,30
1993-05-01,894.9,1135240.3,842.173484328882,-0.00441916715040783,-0.44,,,,,,,,-0.38,,5.89,,,44,30
1993-06-01,889.6,1137030.2,844.83298961741,0.00315790669976659,0.32,,,,,,,,-0.59,,5.03,,,44,30
1993-07-01,884.7,1134251.9,840.704879922389,-0.00488630267254394,-0.49,,,,,,,,-0.55,,4.97,,,44,30
1993-08-01,882.5,1142719.7,853.286677163687,0.0149657716301815,1.5,,,,,,,,-0.25,,3.31,,,44,30
1993-09-01,882.3,1140589.5,850.121540471345,-0.00370934737064294,-0.37,,,,,,,,-0.02,,3.65,,,44,30
1993-10-01,885.5,1146260.3,858.547442806775,0.00991140905658983,0.99,,,,,,,,0.36,,3.04,,,44,30
1993-11-01,890.8,1163584.7,884.288731940568,0.0299823723772789,3,,,,,,,,0.6,,0.73,,,44,30
1993-12-01,896.5,1164367.2,885.451401859711,0.00131480802270427,0.13,,,,,,,,0.64,,1.23,,,44,30
1994-01-01,902.9,1165837.5,887.636032635577,0.00246725090872055,0.25,,,,,,,,0.71,,1.69,,,44,30
1994-02-01,908.6,1162152.6,882.160860258519,-0.00616826286422999,-0.62,,,,,,,,0.63,,2.91,,,44,30
1994-03-01,913.9,1165425.4,887.023717908831,0.0055124386825407,0.55,,,,,,,,0.58,,2.94,,,44,30
1994-04-01,917,1171502.5,896.053317098123,0.010179659243588,1.02,,,,,,,,0.34,,2.28,,,44,30
1994-05-01,918.5,1182261.9,912.040065632337,0.0178412916164266,1.78,,,,,,,,0.16,,0.7,,,44,30
1994-06-01,919.9,1180388.7,909.256789859126,-0.00305170340436913,-0.31,,,,,,,,0.15,,1.16,,,44,30
1994-07-01,922.6,1190404.6,924.138816240136,0.0163672425072738,1.64,,,,,,,,0.29,,0.17,,,44,30
1994-08-01,926.3,1197086.7,934.067348721545,0.0107435509762518,1.07,,,,,,,,0.4,,0.84,,,44,30
1994-09-01,929.6,1197959.1,935.363595670375,0.00138774463169608,0.14,,,,,,,,0.36,,0.62,,,44,30
1994-10-01,930.7,1197034.5,933.989787865597,-0.00146874200699914,-0.15,,,,,,,,0.12,,0.35,,,44,30
1994-11-01,930.4,1198920.4,936.791933808742,0.00300018905939924,0.3,,,,,,,,-0.03,,0.69,,,44,30
1994-12-01,930.3,1203849.6,944.115937087256,0.00781817500150445,0.78,,,,,,,,-0.01,,1.49,,,44,30
1995-01-01,931.3,1207491.7,949.527515505798,0.00573190029525132,0.57,,,,,,,,0.11,,1.96,,,44,30
1995-02-01,934.6,1212313.6,956.692088135975,0.00754540812475638,0.75,,,,,,,,0.35,,2.36,,,44,30
1995-03-01,942.3,1213753.9,958.832143707273,0.0022369324444482,0.22,,,,,,,,0.82,,1.75,,,44,30
1995-04-01,950.3,1230760.1,984.100638504618,0.0263534081154659,2.64,,,,,,,,0.85,,3.56,,,44,30
1995-05-01,955.9,1225645.6,976.50130904589,-0.00772210601374609,-0.77,,,,,,,,0.59,,2.16,,,44,30
1995-06-01,957.9,1231058.5,984.544013206052,0.00823624513931275,0.82,,,,,,,,0.21,,2.78,,,44,30
1995-07-01,957.3,1232106.8,986.101619437665,0.00158205850700465,0.16,,,,,,,,-0.06,,3.01,,,44,30
1995-08-01,956.5,1229788.3,982.656699044653,-0.00349347402448911,-0.35,,,,,,,,-0.08,,2.73,,,44,30
1995-09-01,957.5,1234201.5,989.214008804602,0.00667304234156612,0.67,,,,,,,,0.1,,3.31,,,44,30
1995-10-01,960,1236356.2,992.415548580674,0.00323644807653001,0.32,,,,,,,,0.26,,3.38,,,44,30
1995-11-01,963.4,1238481.2,995.572958904224,0.0031815405633917,0.32,,,,,,,,0.35,,3.34,,,44,30
1995-12-01,966.5,1235429.7,991.038917679606,-0.00455420286787237,-0.46,,,,,,,,0.32,,2.54,,,44,30
1996-01-01,969.1,1246194,1007.03294683057,0.0161386489124041,1.61,,,,,,,,0.27,,3.91,,,44,30
1996-02-01,970.6,1240262,998.218943047367,-0.00875244827981054,-0.88,,,,,,,,0.15,,2.85,,,44,30
1996-03-01,971.2,1240816.1,999.042247075734,0.000824772996045872,0.08,,,,,,,,0.06,,2.87,,,44,30
1996-04-01,971.3,1247102.5,1008.38283260889,0.00934954008251439,0.93,,,,,,,,0.01,,3.82,,,44,30
1996-05-01,971.2,1231008.7,984.47001836647,-0.0237140235524998,-2.37,,,,,,,,-0.01,,1.37,,,44,30
1996-06-01,969.5,1235901.3,991.739639895412,0.00738429956557184,0.74,,,,,,,,-0.18,,2.29,,,44,30
1996-07-01,966.7,1238507.6,995.612185084244,0.00390480024499231,0.39,,,,,,,,-0.29,,2.99,,,44,30
1996-08-01,962.4,1239855.3,997.614651857443,0.00201129195001756,0.2,,,,,,,,-0.44,,3.66,,,44,30
1996-09-01,959.3,1237481.3,994.08726733598,-0.00353581867998335,-0.35,,,,,,,,-0.32,,3.63,,,44,30
1996-10-01,961.1,1242087.8,1000.93178999736,0.00688523320464907,0.69,,,,,,,,0.19,,4.14,,,44,30
1996-11-01,967.1,1238136.8,995.061235555786,-0.00586508940992897,-0.59,,,,,,,,0.62,,2.89,,,44,30
1996-12-01,975.3,1235591,991.278583696166,-0.00380142620821516,-0.38,,,,,,,,0.85,,1.64,,,44,30
1997-01-01,981.1,1242834.9,1002.04186117511,0.0108579743938531,1.09,,,,,,,,0.59,,2.13,,,44,30
1997-02-01,982,1246449.3,1007.41228182144,0.00535947733763004,0.54,,,,,,,,0.09,,2.59,,,44,30
1997-03-01,977.7,1246991.9,1008.21849868805,0.000800284929182834,0.08,,,,,,,,-0.44,,3.12,,,44,30
1997-04-01,971.8,1248896.3,1011.04813267402,0.00280656820881977,0.28,,,,,,,,-0.6,,4.04,,,44,30
1997-05-01,969.2,1243104.4,1002.44229509615,-0.0085117981031304,-0.85,,,,,,,,-0.27,,3.43,,,44,30
1997-06-01,972.4,1247007.1,1008.24108345837,0.00578466051421413,0.58,,,,,,,,0.33,,3.69,,,44,30
1997-07-01,979.4,1242101.6,1000.95229459146,-0.00722921232479893,-0.72,,,,,,,,0.72,,2.2,,,44,30
1997-08-01,988.3,1242141.9,1001.0121739496,5.98223895976691e-05,0.01,,,,,,,,0.91,,1.29,,,44,30
1997-09-01,996.5,1249477.7,1011.91200013854,0.0108888048243553,1.09,,,,,,,,0.83,,1.55,,,44,30
1997-10-01,1001,1249979.6,1012.65774331096,0.000736964451767446,0.07,,,,,,,,0.45,,1.16,,,44,30
1997-11-01,1002.9,1256871.6,1022.89815364033,0.0101124100388411,1.01,,,,,,,,0.19,,1.99,,,44,30
1997-12-01,1004.9,1258783.9,1025.73952576349,0.00277776640132974,0.28,,,,,,,,0.2,,2.07,,,44,30
1998-01-01,1004.5,1257818.8,1024.30554143255,-0.00139800046203475,-0.14,,,,,,,,-0.04,,1.97,,,44,30
1998-02-01,1003.7,1256001.3,1021.60502695581,-0.0026364345085489,-0.26,,,,,,,,-0.08,,1.78,,,44,30
1998-03-01,1003,1256325.1,1022.08614199712,0.000470940362084155,0.05,,,,,,,,-0.07,,1.9,,,44,30
1998-04-01,1004.2,1259998.9,1027.54482154848,0.00534072357218564,0.53,,,,,,,,0.12,,2.32,,,44,30
1998-05-01,1006.5,1256727.1,1022.68344973832,-0.00473105572449301,-0.47,,,,,,,,0.23,,1.61,,,44,30
1998-06-01,1010.9,1263097.5,1032.14884584427,0.00925545055840253,0.93,,,,,,,,0.44,,2.1,,,44,30
1998-07-01,1015.3,1260443.1,1028.20483174412,-0.00382116796045016,-0.38,,,,,,,,0.44,,1.27,,,44,30
1998-08-01,1019.8,1257210.8,1023.40215061997,-0.00467093810092266,-0.47,,,,,,,,0.44,,0.35,,,44,30
1998-09-01,1023.9,1259800.4,1027.24988227826,0.00375974552716978,0.38,,,,,,,,0.4,,0.33,,,44,30
1998-10-01,1029.3,1267281.2,1038.36515528928,0.0108204178971201,1.08,,,,,,,,0.53,,0.88,,,44,30
1998-11-01,1035.3,1267908.9,1039.29781715285,0.000898202196810952,0.09,,,,,,,,0.58,,0.39,,,44,30
1998-12-01,1041.3,1267496.7,1038.68535384209,-0.000589304914003307,-0.06,,,,,,,,0.58,,0.25,,,44,30
1999-01-01,1046,1263778.1,1033.1601086519,-0.00531945999792106,-0.53,,,,,,,,0.45,,1.23,,,44,30
1999-02-01,1047.6,1271408.8,1044.49810910174,0.0109740981624191,1.1,,,,,,,,0.15,,0.3,,,44,30
1999-03-01,1044.1,1279080.1,1055.89643466177,0.0109127297222452,1.09,,,,,,,,-0.33,,1.13,,,44,30
1999-04-01,1039.8,1279427.9,1056.41320986672,0.00048941845809045,0.05,,,,,,,,-0.41,,1.6,,,44,30
1999-05-01,1038.5,1277923.4,1054.17776335765,-0.00211607209015822,-0.21,,,,,,,,-0.13,,1.51,,,44,30
1999-06-01,1042.3,1271417.8,1044.51148166311,-0.00916949876057644,-0.92,,,,,,,,0.37,,0.21,,,44,30
1999-07-01,1050.7,1282450.7,1060.90460747897,0.0156945386466744,1.57,,,,,,,,0.81,,0.97,,,44,30
1999-08-01,1060.8,1295224.3,1079.88413524786,0.0178899475363717,1.79,,,,,,,,0.96,,1.8,,,44,30
1999-09-01,1069,1293506.6,1077.33190761833,-0.00236342728467721,-0.24,,,,,,,,0.77,,0.78,,,44,30
1999-10-01,1073.6,1307961.7,1098.80987560325,0.0199362590423953,1.99,,,,,,,,0.43,,2.35,,,44,30
1999-11-01,1074.1,1308433.3,1099.51059781905,0.000637710154744198,0.06,,,,,,,,0.05,,2.37,,,44,30
1999-12-01,1072.5,1315884.6,1110.58203854558,0.0100694261142071,1.01,,,,,,,,-0.15,,3.55,,,44,30
2000-01-01,1071.5,1332474.5,1135.23197808754,0.0221955143216982,2.22,,,,,,,,-0.09,,5.95,,,44,30
2000-02-01,1072.3,1306215.8,1096.21574728142,-0.0343685093084221,-3.44,,,,,,,,0.07,,2.23,,,44,30
