ASGC_2010,DT,IND_R,TSEST,FREQUENCY,TIME_FORMAT,obsTime,obsValue,OBS_STATUS
0,2,43,20,M,P1M,1987-08,574.7,
0,2,43,20,M,P1M,1987-09,585.9,
0,2,43,20,M,P1M,1987-10,577.7,
0,2,43,20,M,P1M,1987-11,569,
0,2,43,20,M,P1M,1987-12,570.8,
0,2,43,20,M,P1M,1988-01,559.1,
0,2,43,20,M,P1M,1988-02,612.7,
0,2,43,20,M,P1M,1988-03,592.7,
0,2,43,20,M,P1M,1988-04,588.5,
0,2,43,20,M,P1M,1988-05,596.5,
0,2,43,20,M,P1M,1988-06,608,
0,2,43,20,M,P1M,1988-07,611.2,
0,2,43,20,M,P1M,1988-08,624.6,
0,2,43,20,M,P1M,1988-09,653.1,
0,2,43,20,M,P1M,1988-10,653.1,
0,2,43,20,M,P1M,1988-11,633.6,
0,2,43,20,M,P1M,1988-12,637.4,
0,2,43,20,M,P1M,1989-01,684.4,
0,2,43,20,M,P1M,1989-02,652.5,
0,2,43,20,M,P1M,1989-03,652.1,
0,2,43,20,M,P1M,1989-04,655.4,
0,2,43,20,M,P1M,1989-05,641.7,
0,2,43,20,M,P1M,1989-06,663.2,
0,2,43,20,M,P1M,1989-07,658.3,
0,2,43,20,M,P1M,1989-08,646.4,
0,2,43,20,M,P1M,1989-09,659.9,
0,2,43,20,M,P1M,1989-10,653.5,
0,2,43,20,M,P1M,1989-11,667.7,
0,2,43,20,M,P1M,1989-12,661,
0,2,43,20,M,P1M,1990-01,665.7,
0,2,43,20,M,P1M,1990-02,649.8,
0,2,43,20,M,P1M,1990-03,659.4,
0,2,43,20,M,P1M,1990-04,668.2,
0,2,43,20,M,P1M,1990-05,669.3,
0,2,43,20,M,P1M,1990-06,674.2,
0,2,43,20,M,P1M,1990-07,673.9,
0,2,43,20,M,P1M,1990-08,680.6,
0,2,43,20,M,P1M,1990-09,680.8,
0,2,43,20,M,P1M,1990-10,669.2,
0,2,43,20,M,P1M,1990-11,679.2,
0,2,43,20,M,P1M,1990-12,681,
0,2,43,20,M,P1M,1991-01,681.8,
0,2,43,20,M,P1M,1991-02,691.5,
0,2,43,20,M,P1M,1991-03,687,
0,2,43,20,M,P1M,1991-04,699.9,
0,2,43,20,M,P1M,1991-05,687.3,
0,2,43,20,M,P1M,1991-06,674.9,
0,2,43,20,M,P1M,1991-07,737.8,
0,2,43,20,M,P1M,1991-08,712.1,
0,2,43,20,M,P1M,1991-09,696.7,
0,2,43,20,M,P1M,1991-10,729.4,
0,2,43,20,M,P1M,1991-11,707.8,
0,2,43,20,M,P1M,1991-12,725,
0,2,43,20,M,P1M,1992-01,732.8,
0,2,43,20,M,P1M,1992-02,736.6,
0,2,43,20,M,P1M,1992-03,729.1,
0,2,43,20,M,P1M,1992-04,733.3,
0,2,43,20,M,P1M,1992-05,745.9,
0,2,43,20,M,P1M,1992-06,733.7,
0,2,43,20,M,P1M,1992-07,735.2,
0,2,43,20,M,P1M,1992-08,704.3,
0,2,43,20,M,P1M,1992-09,703.6,
0,2,43,20,M,P1M,1992-10,723.7,
0,2,43,20,M,P1M,1992-11,720.5,
0,2,43,20,M,P1M,1992-12,710.6,
0,2,43,20,M,P1M,1993-01,711.7,
0,2,43,20,M,P1M,1993-02,707.2,
0,2,43,20,M,P1M,1993-03,702.1,
0,2,43,20,M,P1M,1993-04,677.7,
0,2,43,20,M,P1M,1993-05,709.5,
0,2,43,20,M,P1M,1993-06,722.7,
0,2,43,20,M,P1M,1993-07,711.7,
0,2,43,20,M,P1M,1993-08,707.4,
0,2,43,20,M,P1M,1993-09,705.4,
0,2,43,20,M,P1M,1993-10,699.7,
0,2,43,20,M,P1M,1993-11,722,
0,2,43,20,M,P1M,1993-12,731.1,
0,2,43,20,M,P1M,1994-01,713.5,
0,2,43,20,M,P1M,1994-02,718.2,
0,2,43,20,M,P1M,1994-03,736.4,
0,2,43,20,M,P1M,1994-04,734.9,
0,2,43,20,M,P1M,1994-05,720.6,
0,2,43,20,M,P1M,1994-06,703.8,
0,2,43,20,M,P1M,1994-07,710.2,
0,2,43,20,M,P1M,1994-08,736.8,
0,2,43,20,M,P1M,1994-09,747.5,
0,2,43,20,M,P1M,1994-10,750.7,
0,2,43,20,M,P1M,1994-11,744.3,
0,2,43,20,M,P1M,1994-12,731.2,
0,2,43,20,M,P1M,1995-01,750.2,
0,2,43,20,M,P1M,1995-02,763.1,
0,2,43,20,M,P1M,1995-03,760.6,
0,2,43,20,M,P1M,1995-04,788.1,
0,2,43,20,M,P1M,1995-05,748.3,
0,2,43,20,M,P1M,1995-06,774.4,
0,2,43,20,M,P1M,1995-07,761.7,
0,2,43,20,M,P1M,1995-08,776.3,
0,2,43,20,M,P1M,1995-09,781.4,
0,2,43,20,M,P1M,1995-10,772.4,
0,2,43,20,M,P1M,1995-11,776.9,
0,2,43,20,M,P1M,1995-12,789.2,
0,2,43,20,M,P1M,1996-01,792.7,
0,2,43,20,M,P1M,1996-02,786.4,
0,2,43,20,M,P1M,1996-03,789.5,
0,2,43,20,M,P1M,1996-04,789.7,
0,2,43,20,M,P1M,1996-05,778.3,
0,2,43,20,M,P1M,1996-06,791.1,
0,2,43,20,M,P1M,1996-07,803.8,
0,2,43,20,M,P1M,1996-08,793.4,
0,2,43,20,M,P1M,1996-09,785.9,
0,2,43,20,M,P1M,1996-10,787.9,
0,2,43,20,M,P1M,1996-11,774.3,
0,2,43,20,M,P1M,1996-12,788.9,
0,2,43,20,M,P1M,1997-01,802.6,
0,2,43,20,M,P1M,1997-02,791,
0,2,43,20,M,P1M,1997-03,794.2,
0,2,43,20,M,P1M,1997-04,785.8,
0,2,43,20,M,P1M,1997-05,817.8,
0,2,43,20,M,P1M,1997-06,797.4,
0,2,43,20,M,P1M,1997-07,806.9,
0,2,43,20,M,P1M,1997-08,802.1,
0,2,43,20,M,P1M,1997-09,812,
0,2,43,20,M,P1M,1997-10,820.8,
0,2,43,20,M,P1M,1997-11,837.6,
0,2,43,20,M,P1M,1997-12,832.2,
0,2,43,20,M,P1M,1998-01,829,
0,2,43,20,M,P1M,1998-02,844.5,
0,2,43,20,M,P1M,1998-03,832.9,
0,2,43,20,M,P1M,1998-04,856.2,
0,2,43,20,M,P1M,1998-05,876.7,
0,2,43,20,M,P1M,1998-06,879.7,
0,2,43,20,M,P1M,1998-07,903.1,
0,2,43,20,M,P1M,1998-08,903.4,
0,2,43,20,M,P1M,1998-09,901.1,
0,2,43,20,M,P1M,1998-10,906.5,
0,2,43,20,M,P1M,1998-11,901.4,
0,2,43,20,M,P1M,1998-12,898.5,
0,2,43,20,M,P1M,1999-01,906.4,
0,2,43,20,M,P1M,1999-02,916.4,
0,2,43,20,M,P1M,1999-03,940.5,
0,2,43,20,M,P1M,1999-04,966.3,
0,2,43,20,M,P1M,1999-05,928.7,
0,2,43,20,M,P1M,1999-06,957.9,
0,2,43,20,M,P1M,1999-07,934.3,
0,2,43,20,M,P1M,1999-08,979.9,
0,2,43,20,M,P1M,1999-09,973.4,
0,2,43,20,M,P1M,1999-10,970.4,
0,2,43,20,M,P1M,1999-11,982,
0,2,43,20,M,P1M,1999-12,971.1,
0,2,43,20,M,P1M,2000-01,955.6,
0,2,43,20,M,P1M,2000-02,917.2,
0,2,43,20,M,P1M,2000-03,944.1,
0,2,43,20,M,P1M,2000-04,951.5,
0,2,43,20,M,P1M,2000-05,978,
0,2,43,20,M,P1M,2000-06,1147.3,
0,2,43,20,M,P1M,2000-07,853.1,
0,2,43,20,M,P1M,2000-08,925,
0,2,43,20,M,P1M,2000-09,1018.7,
0,2,43,20,M,P1M,2000-10,953.8,
0,2,43,20,M,P1M,2000-11,967.8,
0,2,43,20,M,P1M,2000-12,1001.5,
0,2,43,20,M,P1M,2001-01,988.7,
0,2,43,20,M,P1M,2001-02,994.2,
